         1 -2.0817e-17                       
   0.98491    0.002715                       
   0.98476   0.0027423                       
    0.9846   0.0027698                       
   0.98445   0.0027975                       
   0.98429   0.0028252                       
   0.98413   0.0028531                       
   0.98398   0.0028811                       
   0.98382   0.0029093                       
   0.98366   0.0029375                       
    0.9835   0.0029659                       
   0.98334   0.0029945                       
   0.98318   0.0030231                       
   0.98302   0.0030519                       
   0.98285   0.0030809                       
   0.98269   0.0031099                       
   0.98253   0.0031391                       
   0.98236   0.0031684                       
    0.9822   0.0031979                       
   0.98203   0.0032274                       
   0.98186   0.0032571                       
   0.98169    0.003287                       
   0.98152   0.0033169                       
   0.98136    0.003347                       
   0.98118   0.0033772                       
   0.98101   0.0034076                       
   0.98084    0.003438                       
   0.98067   0.0034686                       
    0.9805   0.0034993                       
   0.98032   0.0035302                       
   0.98015   0.0035612                       
   0.97997   0.0035923                       
   0.97979   0.0036235                       
   0.97962   0.0036549                       
   0.97944   0.0036864                       
   0.97926    0.003718                       
   0.97908   0.0037497                       
    0.9789   0.0037816                       
   0.97872   0.0038136                       
   0.97854   0.0038457                       
   0.97836    0.003878                       
   0.97817   0.0039103                       
   0.97799   0.0039428                       
    0.9778   0.0039755                       
   0.97762   0.0040082                       
   0.97743   0.0040411                       
   0.97725   0.0040741                       
   0.97706   0.0041072                       
   0.97687   0.0041405                       
   0.97668   0.0041738                       
   0.97649   0.0042073                       
    0.9763    0.004241                       
   0.97611   0.0042747                       
   0.97592   0.0043086                       
   0.97572   0.0043426                       
   0.97553   0.0043767                       
   0.97533   0.0044109                       
   0.97514   0.0044453                       
   0.97494   0.0044798                       
   0.97475   0.0045144                       
   0.97455   0.0045492                       
   0.97435    0.004584                       
   0.97415    0.004619                       
   0.97395   0.0046541                       
   0.97375   0.0046893                       
   0.97355   0.0047247                       
   0.97335   0.0047602                       
   0.97314   0.0047958                       
   0.97294   0.0048315                       
   0.97274   0.0048673                       
   0.97253   0.0049033                       
   0.97233   0.0049394                       
